sample_id	x	y	cell_type	niche_label
TONIC_TMA15_R10C1	928.9365384615384	1654.5576923076924	segmented_cell	cancer_core
TONIC_TMA15_R10C1	624.6406779661017	1394.3152542372882	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1871.595286885246	1177.7868852459017	segmented_cell	cancer_core
TONIC_TMA15_R10C1	634.6488095238095	2026.684523809524	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1751.397860962567	1558.4021390374332	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1168.318047337278	1488.3550295857988	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1603.0020920502093	846.4414225941423	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1015.859133126935	676.9442724458204	segmented_cell	cancer_core
TONIC_TMA15_R10C1	906.504555808656	1035.1025056947608	segmented_cell	cancer_core
TONIC_TMA15_R10C1	923.897435897436	998.7371794871794	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1519.6190476190477	1935.334415584416	segmented_cell	cancer_core
TONIC_TMA15_R10C1	847.0163043478261	1506.0	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1930.766037735849	332.8452830188679	segmented_cell	cancer_core
TONIC_TMA15_R10C1	224.2225656877898	807.4482225656878	segmented_cell	cancer_core
TONIC_TMA15_R10C1	681.1408629441624	369.6928934010152	segmented_cell	stroma_border
TONIC_TMA15_R10C1	1313.5637583892617	1176.758389261745	segmented_cell	cancer_core
TONIC_TMA15_R10C1	980.9971988795518	1523.1512605042017	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1707.4257095158598	1729.7312186978295	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1565.1038961038962	518.7662337662338	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1409.9755351681956	555.6605504587156	segmented_cell	cancer_core
TONIC_TMA15_R10C1	584.2808370044053	1851.1101321585904	segmented_cell	cancer_core
TONIC_TMA15_R10C1	741.3378378378378	565.0540540540541	segmented_cell	cancer_core
TONIC_TMA15_R10C1	61.83551673944688	1786.5342066957787	segmented_cell	cancer_core
TONIC_TMA15_R10C1	964.2326869806094	1138.5484764542937	segmented_cell	cancer_core
TONIC_TMA15_R10C1	696.0138888888889	446.89722222222224	segmented_cell	cancer_border
TONIC_TMA15_R10C1	75.859375	359.515625	segmented_cell	cancer_core
TONIC_TMA15_R10C1	28.1968085106383	1535.271276595745	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1782.481379310345	833.7931034482758	segmented_cell	cancer_core
TONIC_TMA15_R10C1	308.8909952606635	335.6516587677725	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1180.6036036036037	1609.162162162162	segmented_cell	cancer_core
TONIC_TMA15_R10C1	188.8030303030303	894.5757575757576	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1899.0668127053668	364.0832420591457	segmented_cell	cancer_core
TONIC_TMA15_R10C1	701.7859531772575	198.5284280936455	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1077.3735849056604	1728.2716981132075	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1270.665277777778	586.9611111111111	segmented_cell	cancer_border
TONIC_TMA15_R10C1	715.190635451505	1300.6053511705686	segmented_cell	cancer_core
TONIC_TMA15_R10C1	669.6586237712243	1889.911528150134	segmented_cell	cancer_core
TONIC_TMA15_R10C1	626.0580912863071	861.2800829875519	segmented_cell	cancer_border
TONIC_TMA15_R10C1	1535.7359307359309	1250.7305194805194	segmented_cell	cancer_core
TONIC_TMA15_R10C1	49.26849315068493	1857.172602739726	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1184.9934210526317	1890.5263157894735	segmented_cell	cancer_core
TONIC_TMA15_R10C1	990.9197860962566	1114.802139037433	segmented_cell	cancer_core
TONIC_TMA15_R10C1	2015.010101010101	446.6717171717172	segmented_cell	cancer_core
TONIC_TMA15_R10C1	390.14204545454544	747.9204545454545	segmented_cell	cancer_core
TONIC_TMA15_R10C1	169.9241379310345	1023.9103448275862	segmented_cell	cancer_core
TONIC_TMA15_R10C1	428.3546218487395	550.981512605042	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1083.703363914373	1677.782874617737	segmented_cell	cancer_core
TONIC_TMA15_R10C1	749.7011494252873	945.536398467433	segmented_cell	cancer_core
TONIC_TMA15_R10C1	640.4944237918215	2014.814126394052	segmented_cell	cancer_core
TONIC_TMA15_R10C1	142.46218487394958	792.5270108043218	segmented_cell	cancer_core
TONIC_TMA15_R10C1	137.18082191780823	1168.254794520548	segmented_cell	cancer_core
TONIC_TMA15_R10C1	559.9219653179191	330.0505780346821	segmented_cell	cancer_core
TONIC_TMA15_R10C1	671.1954674220963	686.4815864022663	segmented_cell	cancer_core
TONIC_TMA15_R10C1	208.0091743119266	501.76146788990826	segmented_cell	cancer_core
TONIC_TMA15_R10C1	270.30973451327435	1125.1681415929204	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1197.8235294117646	595.4983660130719	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1696.3967611336031	48.40890688259109	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1008.7793814432988	1734.3154639175257	segmented_cell	cancer_core
TONIC_TMA15_R10C1	607.5478547854785	1176.9372937293729	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1926.845953002611	711.6148825065275	segmented_cell	cancer_border
TONIC_TMA15_R10C1	1728.3321554770318	832.2959363957597	segmented_cell	cancer_core
TONIC_TMA15_R10C1	919.1757269279392	1736.793931731985	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1697.739185750636	1621.1590330788804	segmented_cell	cancer_core
TONIC_TMA15_R10C1	5.546599496221663	596.176322418136	segmented_cell	cancer_core
TONIC_TMA15_R10C1	829.7857142857143	1855.2089947089944	segmented_cell	cancer_core
TONIC_TMA15_R10C1	909.179104477612	848.457711442786	segmented_cell	cancer_core
TONIC_TMA15_R10C1	742.6549019607843	706.5045751633987	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1724.5621301775147	56.62130177514793	segmented_cell	cancer_core
TONIC_TMA15_R10C1	52.91624365482234	1182.4111675126903	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1853.358348968105	935.7786116322702	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1357.65	230.19736842105263	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1276.6617647058824	1828.2279411764705	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1917.4708994708997	1265.6613756613756	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1081.9233511586451	603.3386809269163	segmented_cell	cancer_core
TONIC_TMA15_R10C1	313.99207397622195	1579.3170409511229	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1314.0426136363635	1779.2130681818182	segmented_cell	cancer_core
TONIC_TMA15_R10C1	2034.788990825688	1121.8509174311926	segmented_cell	cancer_core
TONIC_TMA15_R10C1	885.1788413098237	1055.1297229219144	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1610.4114713216957	723.8478802992519	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1152.2511013215858	694.9383259911895	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1427.4418300653597	1666.516339869281	segmented_cell	cancer_core
TONIC_TMA15_R10C1	624.7745098039215	709.343137254902	segmented_cell	cancer_core
TONIC_TMA15_R10C1	231.9558101472995	1625.4157119476267	segmented_cell	cancer_core
TONIC_TMA15_R10C1	588.0569948186528	1214.7150259067355	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1335.1067503924646	206.01098901098905	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1933.7731343283583	1631.1164179104478	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1242.6812933025403	452.6743648960739	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1277.2268041237114	1047.480412371134	segmented_cell	cancer_core
TONIC_TMA15_R10C1	581.1123348017621	1318.8590308370044	segmented_cell	cancer_core
TONIC_TMA15_R10C1	352.3875598086124	146.1244019138756	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1167.3666666666666	869.78	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1402.2457912457912	1012.6464646464648	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1213.0723981900453	2039.7013574660637	segmented_cell	cancer_core
TONIC_TMA15_R10C1	698.6293800539083	1963.376010781671	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1659.7549234135668	243.1126914660832	segmented_cell	cancer_core
TONIC_TMA15_R10C1	330.89816700611	836.8594704684318	segmented_cell	cancer_border
TONIC_TMA15_R10C1	1699.673202614379	1867.7254901960785	segmented_cell	cancer_border
TONIC_TMA15_R10C1	474.1268292682927	484.719512195122	segmented_cell	cancer_core
TONIC_TMA15_R10C1	347.8636363636364	790.3776223776224	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1272.7227912932135	748.027528809219	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1650.851063829787	1376.9497098646034	segmented_cell	cancer_core
TONIC_TMA15_R10C1	156.4944532488114	1645.1045958795562	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1253.1193317422435	1212.200477326969	segmented_cell	cancer_core
TONIC_TMA15_R10C1	463.01742160278746	1222.142857142857	segmented_cell	cancer_core
TONIC_TMA15_R10C1	699.4697986577181	60.15436241610738	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1809.534458509142	188.9732770745429	segmented_cell	cancer_core
TONIC_TMA15_R10C1	5.863636363636363	679.8286713286714	segmented_cell	cancer_core
TONIC_TMA15_R10C1	594.0125	61.0625	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1869.8162251655629	1493.4801324503312	segmented_cell	cancer_core
TONIC_TMA15_R10C1	653.6913319238901	1092.9270613107822	segmented_cell	cancer_core
TONIC_TMA15_R10C1	714.0531914893617	1077.0886524822697	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1409.7135416666667	1824.9427083333333	segmented_cell	cancer_core
TONIC_TMA15_R10C1	449.02097902097904	46.85664335664335	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1591.3176043557169	290.6442831215971	segmented_cell	cancer_core
TONIC_TMA15_R10C1	329.78694158075604	602.3006872852234	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1934.452380952381	1920.3831168831168	segmented_cell	cancer_core
TONIC_TMA15_R10C1	446.2805755395684	1509.151079136691	segmented_cell	cancer_core
TONIC_TMA15_R10C1	304.96153846153845	913.7457264957264	segmented_cell	cancer_border
TONIC_TMA15_R10C1	306.0	1603.8021308980212	segmented_cell	cancer_core
TONIC_TMA15_R10C1	60.13854595336077	1159.4074074074074	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1312.6258890469417	1419.786628733997	segmented_cell	cancer_core
TONIC_TMA15_R10C1	235.1583850931677	1690.1149068322982	segmented_cell	cancer_core
TONIC_TMA15_R10C1	854.2400722021661	1630.4296028880867	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1290.131067961165	1749.4514563106795	segmented_cell	cancer_core
TONIC_TMA15_R10C1	585.6564171122994	220.61631016042784	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1655.142857142857	625.1916817359855	segmented_cell	cancer_core
TONIC_TMA15_R10C1	195.4346846846847	1296.90990990991	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1177.0248138957816	356.01736972704714	segmented_cell	cancer_core
TONIC_TMA15_R10C1	805.68	1430.6533333333334	segmented_cell	cancer_core
TONIC_TMA15_R10C1	330.9684813753582	1295.9656160458453	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1552.3374233128834	1604.5447852760735	segmented_cell	cancer_core
TONIC_TMA15_R10C1	240.29556650246303	1672.665024630542	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1906.4242424242425	793.5030303030303	segmented_cell	cancer_border
TONIC_TMA15_R10C1	2038.360655737705	941.0737704918032	segmented_cell	cancer_core
TONIC_TMA15_R10C1	769.3916666666667	759.3708333333333	segmented_cell	cancer_core
TONIC_TMA15_R10C1	589.4415807560138	675.3436426116839	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1433.2073170731708	1375.4735772357724	segmented_cell	stroma_border
TONIC_TMA15_R10C1	651.2044198895028	1832.9019337016573	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1578.5082508250823	1358.079207920792	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1512.4027565084227	2007.998468606432	segmented_cell	cancer_core
TONIC_TMA15_R10C1	676.3254437869823	838.3688362919132	segmented_cell	cancer_core
TONIC_TMA15_R10C1	586.3181818181819	760.5757575757576	segmented_cell	cancer_border
TONIC_TMA15_R10C1	465.3503875968992	625.4775193798449	segmented_cell	cancer_core
TONIC_TMA15_R10C1	907.5052083333334	890.5598958333334	segmented_cell	cancer_core
TONIC_TMA15_R10C1	89.01247771836007	610.9001782531194	segmented_cell	cancer_core
TONIC_TMA15_R10C1	201.38625204582647	828.3829787234042	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1905.2561334641805	1072.7409224730127	segmented_cell	cancer_core
TONIC_TMA15_R10C1	52.43229166666666	1475.0950520833333	segmented_cell	cancer_core
TONIC_TMA15_R10C1	256.1227848101266	707.4291139240506	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1942.7593818984544	939.9050772626932	segmented_cell	cancer_core
TONIC_TMA15_R10C1	772.8693284936479	1042.8148820326678	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1327.2114537444934	1700.345080763583	segmented_cell	cancer_core
TONIC_TMA15_R10C1	569.9439252336449	1601.8481308411217	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1871.7938775510204	1567.2081632653062	segmented_cell	cancer_core
TONIC_TMA15_R10C1	715.8693467336683	213.33165829145727	segmented_cell	cancer_core
TONIC_TMA15_R10C1	466.10076045627375	1505.842205323194	segmented_cell	cancer_core
TONIC_TMA15_R10C1	917.2737226277372	402.3138686131387	segmented_cell	cancer_border
TONIC_TMA15_R10C1	1426.2378048780488	2024.908536585366	segmented_cell	cancer_core
TONIC_TMA15_R10C1	450.5347593582888	7.729946524064171	segmented_cell	cancer_core
TONIC_TMA15_R10C1	914.8071979434447	1836.840616966581	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1565.14	992.636923076923	segmented_cell	cancer_core
TONIC_TMA15_R10C1	666.8273381294964	1547.3980815347722	segmented_cell	cancer_core
TONIC_TMA15_R10C1	728.3414634146342	2042.756097560976	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1620.8901960784317	835.0274509803921	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1566.2690839694656	66.89885496183206	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1685.8077753779698	949.0647948164146	segmented_cell	cancer_core
TONIC_TMA15_R10C1	928.7295918367348	1138.591836734694	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1227.8023032629558	437.8253358925144	segmented_cell	cancer_core
TONIC_TMA15_R10C1	409.27272727272725	1440.840909090909	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1644.7056737588653	764.4491725768321	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1339.281690140845	1868.156690140845	segmented_cell	cancer_core
TONIC_TMA15_R10C1	505.2857142857143	384.44642857142856	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1401.9495192307693	1701.1899038461538	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1236.760975609756	1522.7073170731708	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1386.4184615384615	1096.5723076923075	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1528.163596966414	1290.8114842903576	segmented_cell	cancer_core
TONIC_TMA15_R10C1	102.87890625	976.3359375	segmented_cell	cancer_core
TONIC_TMA15_R10C1	641.5677083333334	1408.0677083333333	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1569.7749469214436	236.54140127388536	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1641.786956521739	983.6608695652174	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1352.720744680851	343.969414893617	segmented_cell	cancer_core
TONIC_TMA15_R10C1	578.013986013986	7.0979020979020975	segmented_cell	cancer_core
TONIC_TMA15_R10C1	598.2844036697247	770.151376146789	segmented_cell	cancer_border
TONIC_TMA15_R10C1	1110.363387978142	1188.2513661202186	segmented_cell	cancer_core
TONIC_TMA15_R10C1	821.0403225806451	1614.5887096774193	segmented_cell	cancer_core
TONIC_TMA15_R10C1	229.2766798418972	1957.4466403162053	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1742.5217889908256	1175.6685779816514	segmented_cell	cancer_border
TONIC_TMA15_R10C1	1550.7045454545455	1976.5681818181815	segmented_cell	cancer_border
TONIC_TMA15_R10C1	69.72664835164835	1818.3914835164835	segmented_cell	cancer_core
TONIC_TMA15_R10C1	645.4721603563474	940.6781737193764	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1928.772334293948	171.05475504322766	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1565.6855670103091	484.08247422680415	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1461.743842364532	34.75369458128079	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1788.9442508710802	1544.9268292682927	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1047.180904522613	485.7286432160804	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1029.3779637377963	1682.8744769874477	segmented_cell	cancer_core
TONIC_TMA15_R10C1	627.9506666666666	840.4746666666666	segmented_cell	cancer_border
TONIC_TMA15_R10C1	1130.6045197740114	104.17796610169492	segmented_cell	cancer_core
TONIC_TMA15_R10C1	314.02923976608184	1064.2124756335284	segmented_cell	cancer_core
TONIC_TMA15_R10C1	334.2831325301205	673.6204819277109	segmented_cell	cancer_core
TONIC_TMA15_R10C1	861.290909090909	1570.1151515151514	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1924.4369973190348	1746.8156836461126	segmented_cell	cancer_core
TONIC_TMA15_R10C1	212.4024024024024	976.957957957958	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1668.203539823009	904.8053097345132	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1273.6553672316384	297.4689265536723	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1319.2432113341204	763.8311688311688	segmented_cell	cancer_core
TONIC_TMA15_R10C1	348.1818181818182	1218.5757575757575	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1525.0612648221345	1115.509881422925	segmented_cell	cancer_core
TONIC_TMA15_R10C1	845.9431968295905	1962.410832232497	segmented_cell	cancer_core
TONIC_TMA15_R10C1	810.5953177257525	1947.297658862876	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1028.2189349112425	1350.7514792899408	segmented_cell	cancer_core
TONIC_TMA15_R10C1	129.45401174168296	1023.0743639921724	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1227.216	120.596	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1654.7602179836513	351.5149863760218	segmented_cell	cancer_core
TONIC_TMA15_R10C1	404.0625	1726.875	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1316.0625	846.39375	segmented_cell	cancer_core
TONIC_TMA15_R10C1	2020.242747187685	599.7193605683836	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1796.2847682119204	1030.5430463576158	segmented_cell	cancer_core
TONIC_TMA15_R10C1	428.45402298850576	735.6752873563219	segmented_cell	cancer_border
TONIC_TMA15_R10C1	1154.927561837456	790.8462897526501	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1190.785016286645	1061.5472312703582	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1813.5719626168225	520.5308411214953	segmented_cell	cancer_core
TONIC_TMA15_R10C1	286.4072790294628	1647.3934142114383	segmented_cell	cancer_core
TONIC_TMA15_R10C1	682.4779614325068	1246.7727272727273	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1894.0236842105264	396.3171052631579	segmented_cell	cancer_core
TONIC_TMA15_R10C1	230.98817567567568	1084.320945945946	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1277.998909487459	109.94111232279172	segmented_cell	cancer_core
TONIC_TMA15_R10C1	815.9033333333333	1529.5466666666666	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1837.8461538461536	1123.733173076923	segmented_cell	cancer_core
TONIC_TMA15_R10C1	149.34965034965035	1088.7202797202797	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1297.7163461538462	1699.3461538461538	segmented_cell	cancer_core
TONIC_TMA15_R10C1	918.8807829181496	1713.8807829181494	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1234.2669584245075	1996.035010940919	segmented_cell	cancer_core
TONIC_TMA15_R10C1	979.8307692307692	1585.0282051282052	segmented_cell	cancer_core
TONIC_TMA15_R10C1	801.7454545454545	4.777272727272727	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1674.0328638497654	1158.1924882629107	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1432.6817359855334	1502.2983725135623	segmented_cell	cancer_core
TONIC_TMA15_R10C1	853.7772020725389	1010.9455958549224	segmented_cell	cancer_core
TONIC_TMA15_R10C1	154.97767857142858	1199.330357142857	segmented_cell	cancer_core
TONIC_TMA15_R10C1	636.2948960302457	120.41020793950852	segmented_cell	cancer_border
TONIC_TMA15_R10C1	563.204	787.632	segmented_cell	cancer_border
TONIC_TMA15_R10C1	1659.2575757575758	568.939393939394	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1877.7838899803537	920.935166994106	segmented_cell	cancer_core
TONIC_TMA15_R10C1	514.1183574879227	1249.7101449275362	segmented_cell	cancer_core
TONIC_TMA15_R10C1	297.8771186440678	1210.466101694915	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1390.8338983050849	725.5898305084746	segmented_cell	cancer_core
TONIC_TMA15_R10C1	258.6158536585366	799.0914634146342	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1425.2789223454834	347.9270998415214	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1676.6703910614526	1697.209497206704	segmented_cell	cancer_core
TONIC_TMA15_R10C1	945.7526455026456	2010.350529100529	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1928.2717219589256	1438.1864139020538	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1007.6300211416492	537.9154334038055	segmented_cell	cancer_core
TONIC_TMA15_R10C1	823.5429292929293	1192.7777777777778	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1137.098272138229	1382.6781857451404	segmented_cell	cancer_core
TONIC_TMA15_R10C1	88.52457002457002	1153.8771498771498	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1671.313969571231	1289.3706777316736	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1034.4889380530974	744.1216814159292	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1160.228	1049.008	segmented_cell	cancer_core
TONIC_TMA15_R10C1	828.3728813559322	1267.9604519774011	segmented_cell	cancer_core
TONIC_TMA15_R10C1	859.2565789473684	815.2763157894736	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1177.4192708333333	1309.171875	segmented_cell	cancer_core
TONIC_TMA15_R10C1	204.14800759013283	83.06261859582543	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1168.4158878504672	1735.266355140187	segmented_cell	cancer_core
TONIC_TMA15_R10C1	152.49012567324957	139.3123877917415	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1659.450980392157	736.4488017429194	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1984.806295399516	715.3583535108959	segmented_cell	cancer_core
TONIC_TMA15_R10C1	878.6086956521739	645.0434782608696	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1763.58125	894.390625	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1510.0176470588235	1898.535294117647	segmented_cell	cancer_border
TONIC_TMA15_R10C1	1595.741071428571	1859.517857142857	segmented_cell	stroma_border
TONIC_TMA15_R10C1	112.7005076142132	1264.4314720812183	segmented_cell	cancer_core
TONIC_TMA15_R10C1	504.2474526928675	233.53711790393007	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1926.351963746224	1294.1933534743202	segmented_cell	cancer_core
TONIC_TMA15_R10C1	232.6877551020408	165.36122448979592	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1331.589705882353	254.68823529411765	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1573.7323037323038	1225.930501930502	segmented_cell	cancer_core
TONIC_TMA15_R10C1	770.3389423076923	836.34375	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1756.7978947368422	1592.1894736842105	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1004.2536656891496	1019.5102639296188	segmented_cell	cancer_core
TONIC_TMA15_R10C1	801.3602150537635	1083.668458781362	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1451.1479591836735	524.6173469387755	segmented_cell	cancer_core
TONIC_TMA15_R10C1	134.21760391198043	1654.476772616137	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1748.5071770334928	1200.5047846889952	segmented_cell	cancer_border
TONIC_TMA15_R10C1	1169.041297935103	1510.6253687315634	segmented_cell	cancer_core
TONIC_TMA15_R10C1	646.9586206896552	1658.5241379310344	segmented_cell	cancer_core
TONIC_TMA15_R10C1	939.3539823008848	501.92035398230087	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1970.156862745098	1010.1490196078432	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1685.2265193370165	290.060773480663	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1815.8755846585595	1213.4340505144996	segmented_cell	cancer_border
TONIC_TMA15_R10C1	533.2736842105263	1716.9438596491227	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1956.7569832402237	342.7737430167598	segmented_cell	cancer_core
TONIC_TMA15_R10C1	680.0756302521008	1475.87675070028	segmented_cell	cancer_core
TONIC_TMA15_R10C1	133.5448954489545	1204.4932349323494	segmented_cell	cancer_core
TONIC_TMA15_R10C1	564.2246065808298	1219.230329041488	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1870.3140625	1601.16875	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1888.6671924290224	1011.167192429022	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1849.1989924433249	117.97732997481108	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1055.2107438016528	1675.965564738292	segmented_cell	cancer_core
TONIC_TMA15_R10C1	676.7156862745098	797.9921568627451	segmented_cell	cancer_border
TONIC_TMA15_R10C1	21.671875	680.0078125	segmented_cell	cancer_core
TONIC_TMA15_R10C1	6.903307888040713	236.78880407124683	segmented_cell	cancer_core
TONIC_TMA15_R10C1	906.4475308641976	1434.6450617283951	segmented_cell	cancer_core
TONIC_TMA15_R10C1	2010.4382978723404	997.3765957446808	segmented_cell	cancer_core
TONIC_TMA15_R10C1	665.1073253833049	390.4770017035775	segmented_cell	cancer_border
TONIC_TMA15_R10C1	709.022026431718	1402.1629955947135	segmented_cell	cancer_core
TONIC_TMA15_R10C1	2041.8842443729905	578.7974276527331	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1500.199203187251	226.9581673306773	segmented_cell	cancer_core
TONIC_TMA15_R10C1	682.9204545454545	1113.9805194805194	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1647.2683823529412	264.0735294117647	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1361.9272727272728	1311.6621212121213	segmented_cell	stroma_border
TONIC_TMA15_R10C1	683.2278481012659	1827.3645569620253	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1571.3340380549682	149.18393234672303	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1702.5184049079755	399.9662576687117	segmented_cell	cancer_core
TONIC_TMA15_R10C1	1765.209469153515	179.08751793400288	segmented_cell	cancer_core
TONIC_TMA15_R10C1	325.577868852459	575.5532786885246	segmented_cell	cancer_core
